policy_key,policy_id,policy_date_key,customer_key,product_key,agent_key,branch_key,policy_type,sum_insured,gross_written_premium,policy_start_date,policy_end_date,is_renewal,is_cancelled
5398,POL005398,20250531,137,9,30,3,Renewal,302752.71,15379.91,2025-05-31,2026-05-31,True,False
5399,POL005399,20240920,778,2,3,2,New Business,20044.39,1543.67,2024-09-20,2025-09-20,False,False
5400,POL005400,20241117,527,1,35,4,New Business,58769.37,4643.04,2024-11-17,2025-11-17,False,False
5401,POL005401,20251107,1843,1,2,3,Renewal,48382.17,4744.31,2025-11-07,2026-11-07,True,False
5402,POL005402,20250526,2133,8,22,5,New Business,166466.61,11225.03,2025-05-26,2026-05-26,False,False
5403,POL005403,20250921,638,8,8,5,New Business,26676.52,1366.29,2025-09-21,2026-09-21,False,False
5404,POL005404,20240718,1271,4,6,1,New Business,187889.66,20331.96,2024-07-18,2025-07-18,False,False
5405,POL005405,20251210,1746,1,13,3,Renewal,132941.75,7407.66,2025-12-10,2026-12-10,True,False
5406,POL005406,20250329,2174,3,14,2,New Business,148692.35,10107.42,2025-03-29,2026-03-29,False,False
5407,POL005407,20260321,2056,6,14,2,Cancellation,63624.61,2752.26,2026-03-21,2027-03-21,False,True
5408,POL005408,20250723,507,3,28,4,Renewal,27502.87,2647.71,2025-07-23,2026-07-23,True,False
5409,POL005409,20250405,1377,2,27,1,New Business,10670.83,834.37,2025-04-05,2026-04-05,False,False
5410,POL005410,20240324,1434,3,37,3,New Business,205720.62,11812.2,2024-03-24,2025-03-24,False,False
5411,POL005411,20240610,1340,6,19,5,New Business,81136.29,10096.52,2024-06-10,2025-06-10,False,False
5412,POL005412,20230701,2617,9,29,3,Renewal,271963.86,17096.82,2023-07-01,2024-06-30,True,False
5413,POL005413,20251216,49,2,19,5,New Business,17241.24,1444.17,2025-12-16,2026-12-16,False,False
5414,POL005414,20240512,2184,8,40,4,Renewal,128277.37,8799.7,2024-05-12,2025-05-12,True,False
5415,POL005415,20241219,2215,1,21,3,Renewal,67840.67,4729.82,2024-12-19,2025-12-19,True,False
5416,POL005416,20251124,1404,1,32,1,Renewal,66048.93,3868.65,2025-11-24,2026-11-24,True,False
5417,POL005417,20260208,2578,7,10,4,New Business,118009.9,14294.94,2026-02-08,2027-02-08,False,False
5418,POL005418,20250214,468,2,2,3,Renewal,9741.77,1079.09,2025-02-14,2026-02-14,True,False
5419,POL005419,20250802,1913,1,20,4,Renewal,41064.64,4367.04,2025-08-02,2026-08-02,True,False
5420,POL005420,20260601,2143,2,8,5,Renewal,22775.19,1408.8,2026-06-01,2027-06-01,True,False
5421,POL005421,20260207,1407,1,24,1,Renewal,90975.11,4634.38,2026-02-07,2027-02-07,True,False
5422,POL005422,20240705,2654,1,19,5,New Business,45412.23,4016.68,2024-07-05,2025-07-05,False,False
5423,POL005423,20240401,1460,6,3,2,New Business,241854.32,13101.41,2024-04-01,2025-04-01,False,False
5424,POL005424,20250903,2261,2,20,4,New Business,32281.3,2057.62,2025-09-03,2026-09-03,False,False
5425,POL005425,20251101,533,4,31,3,New Business,287452.1,15546.62,2025-11-01,2026-11-01,False,False
5426,POL005426,20250227,2793,4,3,2,Cancellation,255158.58,8162.47,2025-02-27,2026-02-27,False,True
5427,POL005427,20231107,992,2,22,5,Renewal,26295.71,2159.03,2023-11-07,2024-11-06,True,False
5428,POL005428,20240406,2661,6,33,2,Cancellation,443737.79,4954.53,2024-04-06,2025-04-06,False,True
5429,POL005429,20241214,865,5,36,5,New Business,2327384.71,202125.1,2024-12-14,2025-12-14,False,False
5430,POL005430,20250915,675,1,20,4,New Business,103640.7,6006.56,2025-09-15,2026-09-15,False,False
5431,POL005431,20250725,399,9,32,1,New Business,333073.65,19879.54,2025-07-25,2026-07-25,False,False
5432,POL005432,20251101,265,1,19,5,Renewal,92417.5,5770.83,2025-11-01,2026-11-01,True,False
5433,POL005433,20240629,2650,1,40,4,Renewal,83824.68,5073.42,2024-06-29,2025-06-29,True,False
5434,POL005434,20260430,1015,2,39,1,New Business,13022.06,1534.26,2026-04-30,2027-04-30,False,False
5435,POL005435,20251006,1463,1,14,2,Renewal,96104.95,4959.64,2025-10-06,2026-10-06,True,False
5436,POL005436,20250622,1120,4,36,5,Renewal,153378.05,10559.74,2025-06-22,2026-06-22,True,False
5437,POL005437,20250205,2031,6,11,1,Renewal,239786.47,25912.0,2025-02-05,2026-02-05,True,False
5438,POL005438,20241028,2357,1,25,2,New Business,101263.64,7642.33,2024-10-28,2025-10-28,False,False
5439,POL005439,20240622,2057,4,29,3,New Business,115428.31,8260.34,2024-06-22,2025-06-22,False,False
5440,POL005440,20230327,2417,1,33,2,Cancellation,31696.49,993.9,2023-03-27,2024-03-26,False,True
5441,POL005441,20231108,2298,9,7,5,New Business,164108.65,19979.58,2023-11-08,2024-11-07,False,False
5442,POL005442,20240210,2235,8,19,5,New Business,127304.99,13684.32,2024-02-10,2025-02-09,False,False
5443,POL005443,20250627,393,1,24,1,New Business,83259.2,6622.45,2025-06-27,2026-06-27,False,False
5444,POL005444,20230715,1675,2,25,2,Cancellation,23093.85,400.77,2023-07-15,2024-07-14,False,True
5445,POL005445,20241222,1431,1,15,3,Renewal,54392.04,5709.39,2024-12-22,2025-12-22,True,False
5446,POL005446,20240810,2051,2,29,3,New Business,38083.95,2208.62,2024-08-10,2025-08-10,False,False
5447,POL005447,20260113,2393,1,23,3,Cancellation,79915.25,1915.25,2026-01-13,2027-01-13,False,True
5448,POL005448,20240226,2001,9,18,1,New Business,406063.73,27690.3,2024-02-26,2025-02-25,False,False
5449,POL005449,20260629,2653,5,33,2,Renewal,1474838.63,109929.44,2026-06-29,2027-06-29,True,False
5450,POL005450,20230526,949,3,15,3,New Business,97225.02,8073.68,2023-05-26,2024-05-25,False,False
5451,POL005451,20230627,1738,3,3,2,Renewal,26814.47,2662.84,2023-06-27,2024-06-26,True,False
5452,POL005452,20221103,338,9,17,3,Renewal,319589.55,18537.71,2022-11-03,2023-11-03,True,False
5453,POL005453,20260527,1710,3,22,5,New Business,53219.43,4760.7,2026-05-27,2027-05-27,False,False
5454,POL005454,20230125,1516,7,12,2,Renewal,478820.0,41975.44,2023-01-25,2024-01-25,True,False
5455,POL005455,20240610,2702,2,33,2,Renewal,15875.91,1633.12,2024-06-10,2025-06-10,True,False
5456,POL005456,20220608,1697,8,39,1,New Business,136454.48,6880.42,2022-06-08,2023-06-08,False,False
5457,POL005457,20260214,2703,1,37,3,Renewal,15635.34,1667.94,2026-02-14,2027-02-14,True,False
5458,POL005458,20230706,2992,1,30,3,Renewal,92132.81,8336.69,2023-07-06,2024-07-05,True,False
5459,POL005459,20230825,1756,3,9,5,New Business,112371.59,10939.38,2023-08-25,2024-08-24,False,False
5460,POL005460,20260130,788,4,29,3,New Business,203698.85,16031.55,2026-01-30,2027-01-30,False,False
5461,POL005461,20250517,675,2,20,4,Renewal,44220.95,2484.18,2025-05-17,2026-05-17,True,False
5462,POL005462,20250511,10,6,32,1,New Business,496632.84,30826.69,2025-05-11,2026-05-11,False,False
5463,POL005463,20260218,1072,2,18,1,New Business,14751.34,1468.63,2026-02-18,2027-02-18,False,False
5464,POL005464,20251120,780,6,23,3,New Business,130981.49,13285.38,2025-11-20,2026-11-20,False,False
5465,POL005465,20230719,1579,2,6,1,Renewal,7469.36,768.41,2023-07-19,2024-07-18,True,False
5466,POL005466,20250502,2949,9,10,4,Renewal,169112.35,16115.36,2025-05-02,2026-05-02,True,False
5467,POL005467,20240804,504,1,24,1,New Business,139792.27,7719.24,2024-08-04,2025-08-04,False,False
5468,POL005468,20240716,1441,4,18,1,Cancellation,132749.79,2980.52,2024-07-16,2025-07-16,False,True
5469,POL005469,20230912,1972,7,22,5,New Business,251808.51,19636.4,2023-09-12,2024-09-11,False,False
5470,POL005470,20230523,2616,4,4,5,Renewal,209460.61,18558.6,2023-05-23,2024-05-22,True,False
5471,POL005471,20221228,705,8,1,1,Renewal,146711.27,10748.27,2022-12-28,2023-12-28,True,False
5472,POL005472,20241127,771,1,14,2,New Business,45215.13,2772.71,2024-11-27,2025-11-27,False,False
5473,POL005473,20260413,2533,1,14,2,Renewal,169045.89,8788.19,2026-04-13,2027-04-13,True,False
5474,POL005474,20241205,1017,6,10,4,New Business,318639.29,32184.85,2024-12-05,2025-12-05,False,False
5475,POL005475,20240206,634,1,27,1,New Business,82323.67,6159.24,2024-02-06,2025-02-05,False,False
5476,POL005476,20240202,1799,6,19,5,Renewal,294870.46,19181.21,2024-02-02,2025-02-01,True,False
5477,POL005477,20220720,2084,9,8,5,Renewal,479394.67,26435.82,2022-07-20,2023-07-20,True,False
5478,POL005478,20230310,2202,7,29,3,Renewal,990196.41,73382.38,2023-03-10,2024-03-09,True,False
5479,POL005479,20260205,2810,2,10,4,Cancellation,18801.98,661.26,2026-02-05,2027-02-05,False,True
5480,POL005480,20250803,299,1,13,3,New Business,39306.92,3232.76,2025-08-03,2026-08-03,False,False
5481,POL005481,20260512,644,8,26,1,New Business,40028.8,3597.25,2026-05-12,2027-05-12,False,False
5482,POL005482,20230426,19,8,22,5,New Business,94858.21,6007.63,2023-04-26,2024-04-25,False,False
5483,POL005483,20260328,2647,8,33,2,New Business,55011.23,5371.82,2026-03-28,2027-03-28,False,False
5484,POL005484,20240303,1626,1,8,5,Cancellation,144049.34,1770.22,2024-03-03,2025-03-03,False,True
5485,POL005485,20221028,1844,1,39,1,New Business,24705.64,2262.44,2022-10-28,2023-10-28,False,False
5486,POL005486,20230929,850,1,36,5,Renewal,48056.06,4508.37,2023-09-29,2024-09-28,True,False
5487,POL005487,20220524,2680,1,21,3,Renewal,88879.52,5562.98,2022-05-24,2023-05-24,True,False
5488,POL005488,20230322,393,8,33,2,New Business,39141.8,3063.66,2023-03-22,2024-03-21,False,False
5489,POL005489,20230511,47,1,11,1,New Business,40471.75,4206.14,2023-05-11,2024-05-10,False,False
5490,POL005490,20250325,489,1,39,1,New Business,87959.35,6132.96,2025-03-25,2026-03-25,False,False
5491,POL005491,20260711,2518,6,24,1,Cancellation,289723.83,9047.98,2026-07-11,2027-07-11,False,True
5492,POL005492,20250806,2737,7,16,4,Renewal,1143459.31,78695.74,2025-08-06,2026-08-06,True,False
5493,POL005493,20260729,1986,1,16,4,New Business,71970.81,7962.22,2026-07-29,2027-07-29,False,False
5494,POL005494,20250517,346,2,2,3,Renewal,20594.22,1190.5,2025-05-17,2026-05-17,True,False
5495,POL005495,20230828,1722,1,12,2,New Business,90913.76,7237.97,2023-08-28,2024-08-27,False,False
5496,POL005496,20240520,1627,1,3,2,Cancellation,47665.15,2192.19,2024-05-20,2025-05-20,False,True
5497,POL005497,20231210,588,1,20,4,Renewal,125132.15,8980.68,2023-12-10,2024-12-09,True,False
5498,POL005498,20241224,540,5,10,4,Cancellation,2793572.74,21818.73,2024-12-24,2025-12-24,False,True
5499,POL005499,20240108,2853,7,10,4,Renewal,344003.02,18371.24,2024-01-08,2025-01-07,True,False
5500,POL005500,20240711,407,9,16,4,New Business,311977.98,16027.13,2024-07-11,2025-07-11,False,False
5501,POL005501,20260610,248,1,34,2,New Business,14462.79,1619.82,2026-06-10,2027-06-10,False,False
5502,POL005502,20231211,2514,8,38,1,Renewal,212011.58,13402.06,2023-12-11,2024-12-10,True,False
5503,POL005503,20251202,2905,2,40,4,Renewal,11515.11,1312.78,2025-12-02,2026-12-02,True,False
5504,POL005504,20251113,2506,4,31,3,Renewal,190781.11,18690.79,2025-11-13,2026-11-13,True,False
5505,POL005505,20240622,2175,9,26,1,New Business,204296.55,16356.77,2024-06-22,2025-06-22,False,False
5506,POL005506,20240824,879,9,27,1,Renewal,61011.76,3556.79,2024-08-24,2025-08-24,True,False
5507,POL005507,20260217,2760,4,11,1,New Business,208536.34,24523.11,2026-02-17,2027-02-17,False,False
5508,POL005508,20230715,1930,9,13,3,New Business,312826.78,19273.6,2023-07-15,2024-07-14,False,False
5509,POL005509,20240320,1150,3,13,3,Renewal,108676.12,10510.13,2024-03-20,2025-03-20,True,False
5510,POL005510,20250924,636,1,2,3,Cancellation,107706.66,4409.94,2025-09-24,2026-09-24,False,True
5511,POL005511,20240526,726,6,26,1,Renewal,253617.16,18393.37,2024-05-26,2025-05-26,True,False
5512,POL005512,20260410,2671,5,19,5,Renewal,2451905.8,173108.4,2026-04-10,2027-04-10,True,False
5513,POL005513,20260120,2676,2,29,3,Renewal,20639.13,1243.68,2026-01-20,2027-01-20,True,False
5514,POL005514,20251217,2524,8,11,1,New Business,106655.06,10645.43,2025-12-17,2026-12-17,False,False
5515,POL005515,20250917,481,1,22,5,Cancellation,46307.98,2318.83,2025-09-17,2026-09-17,False,True
5516,POL005516,20240221,554,1,37,3,Renewal,66110.31,4094.02,2024-02-21,2025-02-20,True,False
5517,POL005517,20250116,1344,9,17,3,New Business,228198.81,19739.39,2025-01-16,2026-01-16,False,False
5518,POL005518,20250426,2769,6,16,4,Renewal,181461.84,9349.51,2025-04-26,2026-04-26,True,False
5519,POL005519,20240629,2005,8,24,1,New Business,164770.04,10501.19,2024-06-29,2025-06-29,False,False
5520,POL005520,20250214,1646,3,20,4,New Business,41575.16,3705.72,2025-02-14,2026-02-14,False,False
5521,POL005521,20231013,236,4,31,3,Renewal,288350.04,16042.74,2023-10-13,2024-10-12,True,False
5522,POL005522,20250412,1105,4,28,4,New Business,90234.05,6976.99,2025-04-12,2026-04-12,False,False
5523,POL005523,20220802,2144,4,16,4,Renewal,265614.99,21763.45,2022-08-02,2023-08-02,True,False
5524,POL005524,20230606,2661,9,24,1,Renewal,261435.97,23010.26,2023-06-06,2024-06-05,True,False
5525,POL005525,20250830,2229,9,16,4,Renewal,217611.84,17648.34,2025-08-30,2026-08-30,True,False
5526,POL005526,20250904,2048,1,30,3,Cancellation,125037.79,1031.69,2025-09-04,2026-09-04,False,True
5527,POL005527,20250429,1818,1,10,4,New Business,71997.62,3882.16,2025-04-29,2026-04-29,False,False
5528,POL005528,20260623,1486,8,38,1,Renewal,109361.91,13621.92,2026-06-23,2027-06-23,True,False
5529,POL005529,20230522,969,1,8,5,Renewal,78743.7,6300.95,2023-05-22,2024-05-21,True,False
5530,POL005530,20240723,1723,3,17,3,New Business,29829.12,3474.51,2024-07-23,2025-07-23,False,False
5531,POL005531,20240120,127,2,6,1,Renewal,20959.14,1299.7,2024-01-20,2025-01-19,True,False
5532,POL005532,20251011,856,9,21,3,New Business,448840.69,24674.47,2025-10-11,2026-10-11,False,False
5533,POL005533,20230725,714,3,25,2,New Business,62571.93,4226.53,2023-07-25,2024-07-24,False,False
5534,POL005534,20250719,1589,1,18,1,New Business,24038.63,1902.4,2025-07-19,2026-07-19,False,False
5535,POL005535,20250825,929,8,15,3,New Business,28150.2,3081.95,2025-08-25,2026-08-25,False,False
5536,POL005536,20241211,2252,1,10,4,New Business,70106.53,8661.95,2024-12-11,2025-12-11,False,False
5537,POL005537,20240814,2831,3,29,3,New Business,86977.46,4962.37,2024-08-14,2025-08-14,False,False
5538,POL005538,20260325,1906,2,17,3,New Business,27714.19,1616.09,2026-03-25,2027-03-25,False,False
5539,POL005539,20260217,2609,4,37,3,New Business,361240.02,24659.78,2026-02-17,2027-02-17,False,False
5540,POL005540,20231031,2908,4,1,1,New Business,395652.06,22028.95,2023-10-31,2024-10-30,False,False
5541,POL005541,20251020,1692,8,29,3,Renewal,44575.54,4130.04,2025-10-20,2026-10-20,True,False
5542,POL005542,20250128,1709,2,15,3,New Business,10522.61,846.62,2025-01-28,2026-01-28,False,False
5543,POL005543,20250216,1771,3,16,4,New Business,101517.8,9092.67,2025-02-16,2026-02-16,False,False
5544,POL005544,20240325,116,1,10,4,Renewal,153789.86,8700.77,2024-03-25,2025-03-25,True,False
5545,POL005545,20250112,1542,9,31,3,Cancellation,65406.58,2321.67,2025-01-12,2026-01-12,False,True
5546,POL005546,20240713,89,7,11,1,New Business,423813.9,42333.49,2024-07-13,2025-07-13,False,False
5547,POL005547,20231126,1826,1,29,3,Renewal,80589.57,8980.5,2023-11-26,2024-11-25,True,False
5548,POL005548,20260201,180,2,24,1,Renewal,21788.9,1558.52,2026-02-01,2027-02-01,True,False
5549,POL005549,20251122,527,1,32,1,Renewal,25752.33,1662.67,2025-11-22,2026-11-22,True,False
5550,POL005550,20230618,2021,4,23,3,New Business,187032.54,9436.39,2023-06-18,2024-06-17,False,False
5551,POL005551,20230614,1903,2,34,2,Renewal,17382.51,918.67,2023-06-14,2024-06-13,True,False
5552,POL005552,20240428,2437,9,8,5,New Business,147482.45,8807.89,2024-04-28,2025-04-28,False,False
5553,POL005553,20220826,405,8,31,3,Cancellation,129907.49,6365.56,2022-08-26,2023-08-26,False,True
5554,POL005554,20221004,1058,1,11,1,Renewal,76810.97,8178.24,2022-10-04,2023-10-04,True,False
5555,POL005555,20230807,2052,2,20,4,Cancellation,37502.55,1172.99,2023-08-07,2024-08-06,False,True
5556,POL005556,20250317,305,3,14,2,Renewal,140223.52,7350.37,2025-03-17,2026-03-17,True,False
5557,POL005557,20221209,2925,3,17,3,New Business,205996.92,11018.08,2022-12-09,2023-12-09,False,False
5558,POL005558,20250906,1679,1,26,1,Renewal,97519.43,8318.51,2025-09-06,2026-09-06,True,False
5559,POL005559,20221123,2682,9,4,5,Renewal,225557.29,16455.59,2022-11-23,2023-11-23,True,False
5560,POL005560,20240112,787,8,17,3,New Business,43588.12,4604.24,2024-01-12,2025-01-11,False,False
5561,POL005561,20250520,372,9,32,1,New Business,424827.97,22505.92,2025-05-20,2026-05-20,False,False
5562,POL005562,20240102,1585,3,7,5,New Business,83843.06,4526.66,2024-01-02,2025-01-01,False,False
5563,POL005563,20260513,2753,1,9,5,Renewal,35557.7,2471.5,2026-05-13,2027-05-13,True,False
5564,POL005564,20230802,2723,8,34,2,Renewal,74155.37,4693.46,2023-08-02,2024-08-01,True,False
5565,POL005565,20240910,122,3,16,4,Cancellation,61988.95,1319.34,2024-09-10,2025-09-10,False,True
5566,POL005566,20251029,1729,9,17,3,New Business,152850.95,17441.14,2025-10-29,2026-10-29,False,False
5567,POL005567,20260618,2663,1,21,3,New Business,72720.3,7607.87,2026-06-18,2027-06-18,False,False
5568,POL005568,20251208,235,2,29,3,Renewal,26935.42,1380.51,2025-12-08,2026-12-08,True,False
5569,POL005569,20231202,308,8,8,5,Renewal,153094.22,13474.33,2023-12-02,2024-12-01,True,False
5570,POL005570,20220804,2821,1,12,2,New Business,88405.75,5549.81,2022-08-04,2023-08-04,False,False
5571,POL005571,20250723,286,9,8,5,New Business,278995.33,13961.78,2025-07-23,2026-07-23,False,False
5572,POL005572,20260417,1195,2,26,1,Cancellation,16056.31,915.13,2026-04-17,2027-04-17,False,True
5573,POL005573,20251016,520,3,15,3,Cancellation,96238.54,3439.7,2025-10-16,2026-10-16,False,True
5574,POL005574,20220825,1204,9,9,5,Renewal,77727.44,4426.61,2022-08-25,2023-08-25,True,False
5575,POL005575,20260616,2094,3,17,3,New Business,30650.9,2866.77,2026-06-16,2027-06-16,False,False
5576,POL005576,20250419,2448,8,23,3,New Business,87591.57,5334.34,2025-04-19,2026-04-19,False,False
5577,POL005577,20231026,976,4,18,1,Cancellation,319888.39,6345.99,2023-10-26,2024-10-25,False,True
5578,POL005578,20250611,2029,1,19,5,Renewal,89653.69,7535.81,2025-06-11,2026-06-11,True,False
5579,POL005579,20240313,957,7,7,5,Cancellation,1295875.4,17900.33,2024-03-13,2025-03-13,False,True
5580,POL005580,20250204,40,8,28,4,New Business,145583.15,12251.44,2025-02-04,2026-02-04,False,False
5581,POL005581,20240917,424,8,7,5,Renewal,138513.24,13118.85,2024-09-17,2025-09-17,True,False
5582,POL005582,20260606,2676,9,7,5,Cancellation,86674.65,1354.02,2026-06-06,2027-06-06,False,True
5583,POL005583,20260224,992,3,7,5,Renewal,47134.72,5788.67,2026-02-24,2027-02-24,True,False
5584,POL005584,20260204,2452,3,3,2,Renewal,80545.6,5583.23,2026-02-04,2027-02-04,True,False
5585,POL005585,20250421,2804,4,21,3,Renewal,180338.93,14416.86,2025-04-21,2026-04-21,True,False
5586,POL005586,20260327,2159,1,15,3,Cancellation,100850.7,3999.11,2026-03-27,2027-03-27,False,True
5587,POL005587,20250801,1140,2,19,5,Renewal,16545.19,916.44,2025-08-01,2026-08-01,True,False
5588,POL005588,20260312,1096,1,15,3,New Business,125242.2,7900.37,2026-03-12,2027-03-12,False,False
5589,POL005589,20240411,2494,5,31,3,New Business,3863567.77,225825.04,2024-04-11,2025-04-11,False,False
5590,POL005590,20250618,385,3,28,4,Renewal,48548.47,3939.66,2025-06-18,2026-06-18,True,False
5591,POL005591,20260406,1487,8,16,4,New Business,236244.92,13344.3,2026-04-06,2027-04-06,False,False
5592,POL005592,20260116,1310,6,4,5,New Business,157663.98,19587.62,2026-01-16,2027-01-16,False,False
5593,POL005593,20250808,1941,4,2,3,New Business,145494.87,8572.84,2025-08-08,2026-08-08,False,False
5594,POL005594,20241210,2546,3,26,1,Renewal,188693.21,11534.96,2024-12-10,2025-12-10,True,False
5595,POL005595,20250123,74,1,40,4,New Business,77263.54,5229.02,2025-01-23,2026-01-23,False,False
5596,POL005596,20240604,2692,2,23,3,New Business,23087.25,1892.21,2024-06-04,2025-06-04,False,False
5597,POL005597,20250419,628,9,33,2,New Business,35764.32,3192.44,2025-04-19,2026-04-19,False,False
5598,POL005598,20231207,1600,6,26,1,Renewal,435949.95,34163.38,2023-12-07,2024-12-06,True,False
5599,POL005599,20260214,2484,1,39,1,Renewal,22729.45,2258.73,2026-02-14,2027-02-14,True,False
5600,POL005600,20250214,2603,1,7,5,New Business,36679.61,3017.42,2025-02-14,2026-02-14,False,False
5601,POL005601,20241129,2827,1,25,2,New Business,68702.5,4958.46,2024-11-29,2025-11-29,False,False
